  8.8023187e+000	  6.1348727e+000	
  8.7893972e+000	  5.4756702e+000	
  8.9316093e+000	  5.8412595e+000	
  9.0692687e+000	  5.6598004e+000	
  9.0224364e+000	  5.8273073e+000	
  8.8328016e+000	  6.0377335e+000	
  9.0274883e+000	  5.7615713e+000	
  9.1889631e+000	  5.7670830e+000	
  8.7503703e+000	  5.8627490e+000	
  9.1708426e+000	  5.7889375e+000	
  8.8579449e+000	  5.6464038e+000	
  8.8192933e+000	  5.6369399e+000	
  9.2954856e+000	  5.6524915e+000	
  8.7485796e+000	  5.3743135e+000	
  8.8596280e+000	  5.6994543e+000	
  8.9547477e+000	  5.7525633e+000	
  9.3586852e+000	  5.6840572e+000	
  9.0385221e+000	  5.7804567e+000	
  9.0870417e+000	  5.5993581e+000	
  8.7082685e+000	  5.7189004e+000	
  8.8080594e+000	  5.8040126e+000	
  8.5488956e+000	  5.6445742e+000	
  9.1075368e+000	  5.2863073e+000	
  8.8146510e+000	  5.7749674e+000	
  8.8030177e+000	  5.6390854e+000	
  8.9290920e+000	  5.5947843e+000	
  8.7430326e+000	  5.4066698e+000	
  9.1120874e+000	  5.5087691e+000	
  8.5452965e+000	  5.6713309e+000	
  8.9006395e+000	  5.5885378e+000	
  9.0916861e+000	  5.4523597e+000	
  8.8163661e+000	  5.7996871e+000	
  8.5203456e+000	  5.5308284e+000	
  8.8294596e+000	  5.6688370e+000	
  8.6832669e+000	  5.5474744e+000	
  9.2690397e+000	  5.2832277e+000	
  8.6677825e+000	  5.7358885e+000	
  8.9269161e+000	  5.4821587e+000	
  8.5876921e+000	  5.6204580e+000	
  9.0347127e+000	  5.3327493e+000	
  8.9697422e+000	  5.4669567e+000	
  9.0207134e+000	  5.1526731e+000	
  8.9095108e+000	  5.2520727e+000	
  9.1197247e+000	  5.4297816e+000	
  8.7556375e+000	  5.1259105e+000	
  8.9933197e+000	  5.1212371e+000	
  8.8540119e+000	  5.6189210e+000	
  8.8130246e+000	  5.2666415e+000	
  8.5854229e+000	  5.4887939e+000	
  9.0344356e+000	  5.5892394e+000	
  8.7909474e+000	  5.3478174e+000	
  9.0598151e+000	  5.3711713e+000	
  9.5900303e+000	  5.6158002e+000	
  9.0107087e+000	  5.7712144e+000	
  9.1499616e+000	  5.6089744e+000	
  8.7191167e+000	  5.3088864e+000	
  8.7865105e+000	  5.5756600e+000	
  8.6725608e+000	  5.0648942e+000	
  8.6912976e+000	  5.1977319e+000	
  9.1774391e+000	  5.5771775e+000	
  9.0964490e+000	  5.3702800e+000	
  8.8119195e+000	  5.4859266e+000	
  9.1677827e+000	  5.1367501e+000	
  8.9953498e+000	  5.7255074e+000	
  9.3420666e+000	  5.3133875e+000	
  8.5780614e+000	  5.8846597e+000	
  8.6865838e+000	  5.5642754e+000	
  8.4904394e+000	  4.9874641e+000	
  8.7045604e+000	  5.3963223e+000	
  8.9232059e+000	  5.4060916e+000	
  9.1217550e+000	  5.3582564e+000	
  8.7086297e+000	  5.6199943e+000	
  9.3381755e+000	  5.0944093e+000	
  8.8361266e+000	  6.0004061e+000	
  9.0027607e+000	  5.1567986e+000	
  8.6977528e+000	  5.5114386e+000	
  8.8886604e+000	  5.1507363e+000	
  8.7094572e+000	  5.3451330e+000	
  8.7445204e+000	  5.1367046e+000	
  8.9944553e+000	  5.3112373e+000	
  8.7441471e+000	  5.5236899e+000	
  9.2922100e+000	  5.1606602e+000	
  8.9069329e+000	  5.2390034e+000	
  8.6719832e+000	  5.6154552e+000	
  8.8064033e+000	  5.0220908e+000	
  8.9145475e+000	  5.2383157e+000	
  9.1631115e+000	  5.3667533e+000	
  8.5739985e+000	  5.0837201e+000	
  8.5339158e+000	  4.9670266e+000	
  8.4565878e+000	  5.0758572e+000	
  8.5756277e+000	  5.6093717e+000	
  8.7883588e+000	  5.1401014e+000	
  8.3102139e+000	  5.1346003e+000	
  8.3757782e+000	  5.1567202e+000	
  8.4433812e+000	  4.7401105e+000	
  8.7434123e+000	  4.5470734e+000	
  8.2999217e+000	  4.7665869e+000	
  9.0595001e+000	  4.5461699e+000	
  8.6893157e+000	  5.0721893e+000	
  8.6267298e+000	  5.0503055e+000	
  8.7225338e+000	  5.6244462e+000	
  8.8166856e+000	  5.0029682e+000	
  8.9840313e+000	  5.0119650e+000	
  8.4871310e+000	  4.8947163e+000	
  8.8037919e+000	  5.2973667e+000	
  8.9630761e+000	  5.0412727e+000	
  9.1524033e+000	  4.8537441e+000	
  8.8589240e+000	  4.7062028e+000	
  9.0037003e+000	  5.2638974e+000	
  8.7200681e+000	  5.1456561e+000	
  8.7949995e+000	  4.8379966e+000	
  8.6427468e+000	  5.1705439e+000	
  8.6031397e+000	  4.6683655e+000	
  8.2932570e+000	  5.4259665e+000	
  8.4119351e+000	  4.9416857e+000	
  8.8139799e+000	  5.1171212e+000	
  8.8551595e+000	  4.8128390e+000	
  8.5581366e+000	  5.1256431e+000	
  8.9864901e+000	  4.8234120e+000	
  8.8768148e+000	  4.6692109e+000	
  8.5426358e+000	  4.8632822e+000	
  8.7826116e+000	  4.5841496e+000	
  8.4347633e+000	  4.7085843e+000	
  8.6506574e+000	  5.2439098e+000	
  8.3540455e+000	  4.8960667e+000	
  8.5753914e+000	  4.6706678e+000	
  8.6733718e+000	  4.9910557e+000	
  8.5349386e+000	  4.9362019e+000	
  8.5256103e+000	  4.7996097e+000	
  8.6445494e+000	  4.5139636e+000	
  8.5880779e+000	  4.9570581e+000	
  8.7329638e+000	  4.7232999e+000	
  9.0858134e+000	  4.8300807e+000	
  8.6256983e+000	  4.6739582e+000	
  8.6124241e+000	  4.9005607e+000	
  8.9121920e+000	  4.7234993e+000	
  8.5287298e+000	  4.8547873e+000	
  8.3185236e+000	  4.5614304e+000	
  8.4079488e+000	  4.4055445e+000	
  9.1099868e+000	  4.7392269e+000	
  9.1948018e+000	  4.7320800e+000	
  8.4165065e+000	  4.3743910e+000	
  8.6428684e+000	  4.8834075e+000	
  8.6863783e+000	  4.7296558e+000	
  8.5615124e+000	  5.0445583e+000	
  9.1269848e+000	  4.6577645e+000	
  8.7717662e+000	  4.5579303e+000	
  8.4773668e+000	  5.1069055e+000	
  8.6453833e+000	  4.7141087e+000	
  8.9478201e+000	  4.5737686e+000	
  8.9977554e+000	  4.5957208e+000	
  8.6636674e+000	  4.7242283e+000	
  9.2839358e+000	  4.6400892e+000	
  8.6202049e+000	  4.6579264e+000	
  8.9664584e+000	  4.5992203e+000	
  8.7043152e+000	  4.3990807e+000	
  8.6046164e+000	  4.8025003e+000	
  8.2172690e+000	  4.4229449e+000	
  8.5712452e+000	  4.7191525e+000	
  8.6350889e+000	  4.6176236e+000	
  8.6978906e+000	  4.0392699e+000	
  8.8468971e+000	  4.5859131e+000	
  8.3120614e+000	  4.5370006e+000	
  8.3014321e+000	  4.6844184e+000	
  9.1275751e+000	  4.5918059e+000	
  9.3036152e+000	  3.6721492e+000	
  8.2870446e+000	  3.9995592e+000	
  8.1998456e+000	  4.2375036e+000	
  8.3750048e+000	  4.6540849e+000	
  8.0988366e+000	  4.7932957e+000	
  8.5116579e+000	  4.3366545e+000	
  8.3410283e+000	  4.8994920e+000	
  8.7330222e+000	  4.4637023e+000	
  8.3993737e+000	  4.5270819e+000	
  8.7324970e+000	  4.4199813e+000	
  8.2203138e+000	  4.3511877e+000	
  8.6169621e+000	  4.4889050e+000	
  8.6988965e+000	  4.6311075e+000	
  8.4936775e+000	  4.5785983e+000	
  7.8409197e+000	  4.5747133e+000	
  9.1148214e+000	  4.4993366e+000	
  8.2964984e+000	  4.5304324e+000	
  9.0535354e+000	  4.8632344e+000	
  8.8152953e+000	  4.5581831e+000	
  7.8447940e+000	  4.3764127e+000	
  8.5467860e+000	  4.4254736e+000	
  8.6828509e+000	  4.0837727e+000	
  8.5046478e+000	  4.3177576e+000	
  8.3035379e+000	  3.9906612e+000	
  8.2373214e+000	  4.7053234e+000	
  8.5940836e+000	  4.4710211e+000	
  8.7749172e+000	  4.5979996e+000	
  8.8624658e+000	  4.3172346e+000	
  8.7546663e+000	  4.4319352e+000	
  8.3198571e+000	  4.0636879e+000	
  8.7329242e+000	  4.0035103e+000	
  8.2016202e+000	  4.6293537e+000	
  8.9663706e+000	  4.5853709e+000	
  8.5788265e+000	  4.6738789e+000	
  8.3940377e+000	  4.0098755e+000	
  8.3441682e+000	  4.1074807e+000	
  8.1941092e+000	  4.6044062e+000	
  8.8307772e+000	  4.5744444e+000	
  8.7443024e+000	  4.5745483e+000	
  8.6020249e+000	  4.3161856e+000	
  8.6001987e+000	  4.3486211e+000	
  8.3548251e+000	  4.2018280e+000	
  8.4338395e+000	  4.3836253e+000	
  8.8192452e+000	  4.0753233e+000	
  8.5282272e+000	  4.6497310e+000	
  8.5106472e+000	  4.2394737e+000	
  8.5553180e+000	  4.2140351e+000	
  7.9903031e+000	  4.3634812e+000	
  9.0018677e+000	  4.5128391e+000	
  8.2980517e+000	  3.9280831e+000	
  9.0269706e+000	  3.8397884e+000	
  8.6054501e+000	  4.3940433e+000	
  8.4882633e+000	  4.4799422e+000	
  7.9244276e+000	  4.3023263e+000	
  8.6720051e+000	  4.5635156e+000	
  8.2414182e+000	  4.3965514e+000	
  8.5415087e+000	  4.2846352e+000	
  8.7301798e+000	  3.9405076e+000	
  8.6663396e+000	  4.2202460e+000	
  8.2248898e+000	  4.3476986e+000	
  8.3975716e+000	  4.4306464e+000	
  8.3665727e+000	  4.4844254e+000	
  8.3411911e+000	  3.5736797e+000	
  8.6821226e+000	  3.8248702e+000	
  8.7342950e+000	  3.6287737e+000	
  8.3853968e+000	  3.8466716e+000	
  8.1753628e+000	  3.6970352e+000	
  8.3763694e+000	  4.1816150e+000	
  8.4273581e+000	  4.4714420e+000	
  8.5459722e+000	  3.8197331e+000	
  7.4506259e+000	  3.8792755e+000	
  7.9818637e+000	  3.7800003e+000	
  8.5265649e+000	  3.7848399e+000	
  7.9923320e+000	  4.1596260e+000	
  8.3026497e+000	  3.8293196e+000	
  8.0837168e+000	  3.7531989e+000	
  8.2204316e+000	  3.3227727e+000	
  8.4173959e+000	  3.8893846e+000	
  8.5228101e+000	  4.1243140e+000	
  7.9491154e+000	  4.2502132e+000	
  8.0231702e+000	  4.2011656e+000	
  8.1027415e+000	  4.4357957e+000	
  8.0601681e+000	  4.4170112e+000	
  8.6696472e+000	  3.8883945e+000	
  7.5396930e+000	  3.6820779e+000	
  8.6340154e+000	  3.6854056e+000	
  8.3281370e+000	  3.6306035e+000	
  8.0108539e+000	  3.7467551e+000	
  8.4423928e+000	  3.2996967e+000	
  8.0585345e+000	  4.0485745e+000	
  8.6276892e+000	  4.1027363e+000	
  8.1897980e+000	  3.5137701e+000	
  8.0022397e+000	  3.1040821e+000	
  8.2549434e+000	  3.4663089e+000	
  8.0739196e+000	  3.8712817e+000	
  8.1565983e+000	  3.6591103e+000	
  8.4156644e+000	  3.3302335e+000	
  8.4263881e+000	  4.1561575e+000	
  7.8740928e+000	  4.3352934e+000	
  8.5240013e+000	  3.8172970e+000	
  8.0697417e+000	  3.9702867e+000	
  8.6030620e+000	  4.1669516e+000	
  8.0587763e+000	  4.1408131e+000	
  8.0006790e+000	  3.8592357e+000	
  8.3876768e+000	  3.6602919e+000	
  8.1769663e+000	  3.5924781e+000	
  8.0882910e+000	  3.9317856e+000	
  8.0944096e+000	  4.0723190e+000	
  8.2437184e+000	  3.9188770e+000	
  8.5258902e+000	  3.9615741e+000	
  8.3441597e+000	  3.5733309e+000	
  7.9090181e+000	  3.4524707e+000	
  7.4926776e+000	  3.8166347e+000	
  8.6520206e+000	  4.0062400e+000	
  7.8691287e+000	  4.1193107e+000	
  8.2644142e+000	  3.8286803e+000	
  8.5254711e+000	  3.8816784e+000	
  8.1833382e+000	  3.7454347e+000	
  7.6987787e+000	  3.7802401e+000	
  7.6304784e+000	  3.5989869e+000	
  8.5427855e+000	  3.5733859e+000	
  8.0719930e+000	  3.2618113e+000	
  7.9894749e+000	  3.4252590e+000	
  8.1471096e+000	  3.3767956e+000	
  8.2851890e+000	  3.8035476e+000	
  8.1244626e+000	  3.5675673e+000	
  8.3831792e+000	  3.4306385e+000	
  8.0429078e+000	  3.6925710e+000	
  8.4971944e+000	  3.6503063e+000	
  7.8115814e+000	  3.5469762e+000	
  8.1532219e+000	  3.3011087e+000	
  8.2816648e+000	  3.2046847e+000	
  8.1190523e+000	  3.6702386e+000	
  8.2644824e+000	  3.6261927e+000	
  8.4751131e+000	  3.8736187e+000	
  7.6988966e+000	  3.0376530e+000	
  8.1534864e+000	  3.7695038e+000	
  7.7046100e+000	  3.7443612e+000	
  7.9862873e+000	  4.0381383e+000	
  8.1046425e+000	  3.5875288e+000	
  7.6503587e+000	  3.6537194e+000	
  8.0301661e+000	  3.9835025e+000	
  7.7424172e+000	  3.2954122e+000	
  8.1676631e+000	  3.9432149e+000	
  7.5775589e+000	  3.7025662e+000	
  7.7627056e+000	  4.1215530e+000	
  8.0481533e+000	  3.7222372e+000	
  8.2182904e+000	  3.5497362e+000	
  8.2425722e+000	  3.6689415e+000	
  8.0912327e+000	  4.1733771e+000	
  8.6143666e+000	  3.5462847e+000	
  7.2653357e+000	  3.3703603e+000	
  7.4159648e+000	  3.1308629e+000	
  7.6703299e+000	  3.5137507e+000	
  7.5589111e+000	  3.3817367e+000	
  7.7458321e+000	  3.5230178e+000	
  7.8619593e+000	  3.5855255e+000	
  7.7648521e+000	  2.7751931e+000	
  7.4717823e+000	  3.6721908e+000	
  7.8669994e+000	  3.5704214e+000	
  8.2387865e+000	  3.2937791e+000	
  8.1180038e+000	  3.6803306e+000	
  8.0470774e+000	  3.4334206e+000	
  8.1097476e+000	  3.0548090e+000	
  7.4996048e+000	  3.3457291e+000	
  7.7342950e+000	  3.5322715e+000	
  7.7319189e+000	  3.4181946e+000	
  7.6290080e+000	  3.4380467e+000	
  7.8956933e+000	  3.1460353e+000	
  8.1384139e+000	  2.8767215e+000	
  8.2907127e+000	  3.3498715e+000	
  8.1135138e+000	  3.5864727e+000	
  7.8844767e+000	  3.1126819e+000	
  8.0390555e+000	  3.4595302e+000	
  7.8622972e+000	  2.9406140e+000	
  8.0684825e+000	  3.2976685e+000	
  8.2815623e+000	  4.0149849e+000	
  7.5235299e+000	  3.2855590e+000	
  7.5046553e+000	  3.5521081e+000	
  7.5337426e+000	  3.4617527e+000	
  8.2092859e+000	  3.2741114e+000	
  7.4869679e+000	  3.4079912e+000	
  7.2289588e+000	  3.8052083e+000	
  7.7104104e+000	  2.8240555e+000	
  7.5781296e+000	  3.0919649e+000	
  7.4539670e+000	  3.1150180e+000	
  8.0480219e+000	  2.8129757e+000	
  7.5853446e+000	  3.2778665e+000	
  7.8979217e+000	  3.5351021e+000	
  7.9616467e+000	  3.9825119e+000	
  7.7356855e+000	  3.7246460e+000	
  8.1424653e+000	  3.0205496e+000	
  7.4381045e+000	  3.1936005e+000	
  8.0241628e+000	  3.8934536e+000	
  8.1589760e+000	  3.4907018e+000	
  7.7250448e+000	  3.1768794e+000	
  8.0039159e+000	  3.5191421e+000	
  7.2896877e+000	  3.2612008e+000	
  8.0572475e+000	  3.0277242e+000	
  7.2048471e+000	  3.1030813e+000	
  7.2737899e+000	  3.1729133e+000	
  7.9071042e+000	  3.1539634e+000	
  7.8183857e+000	  3.7787771e+000	
  7.8899332e+000	  3.4485291e+000	
  7.9402884e+000	  3.0196486e+000	
  7.0408424e+000	  3.3176316e+000	
  8.0504476e+000	  3.1148086e+000	
  7.7000494e+000	  4.0723475e+000	
  7.8456760e+000	  2.9152611e+000	
  8.1005771e+000	  3.7016736e+000	
  7.8919794e+000	  2.9525062e+000	
  7.4500049e+000	  2.9322511e+000	
  7.5060125e+000	  2.8001389e+000	
  7.3477457e+000	  2.9795843e+000	
  7.7894874e+000	  3.1625286e+000	
  7.5325457e+000	  2.7142217e+000	
  7.7777433e+000	  3.1260198e+000	
  7.9393774e+000	  3.2506589e+000	
  7.0650635e+000	  3.0977317e+000	
  7.1410616e+000	  3.0901399e+000	
  8.0932875e+000	  2.6351043e+000	
  7.3857680e+000	  3.1094000e+000	
  7.2417819e+000	  2.7320181e+000	
  7.6534863e+000	  2.6187935e+000	
  7.5104638e+000	  3.3501239e+000	
  7.4618230e+000	  2.7262608e+000	
  7.4147348e+000	  3.1956775e+000	
  7.5179752e+000	  3.0350750e+000	
  7.3166596e+000	  3.7484790e+000	
  7.4971545e+000	  2.3850523e+000	
  7.1388380e+000	  3.2295301e+000	
  7.7589356e+000	  3.0532893e+000	
  7.8069491e+000	  3.0384209e+000	
  7.5776159e+000	  2.9722980e+000	
  7.5314796e+000	  2.9345896e+000	
  7.9371630e+000	  2.8246765e+000	
  7.2391262e+000	  3.5165222e+000	
  7.3195689e+000	  3.5407459e+000	
  7.5771920e+000	  2.7120038e+000	
  7.6863911e+000	  3.1184290e+000	
  6.9513616e+000	  3.0588829e+000	
  7.7839334e+000	  3.5884715e+000	
  7.4761515e+000	  2.6502694e+000	
  7.3544855e+000	  2.8249541e+000	
  7.5236894e+000	  2.7404405e+000	
  7.0534119e+000	  2.8327234e+000	
  7.4364157e+000	  3.2583856e+000	
  6.9009031e+000	  2.3027667e+000	
  7.9960932e+000	  3.3056032e+000	
  7.3528089e+000	  3.1748149e+000	
  7.7515245e+000	  2.9986534e+000	
  7.6608083e+000	  2.8525777e+000	
  7.3313136e+000	  3.0063907e+000	
  7.9026858e+000	  2.8296949e+000	
  7.4901001e+000	  3.0543324e+000	
  7.2547729e+000	  3.3371563e+000	
  7.3264993e+000	  2.7427771e+000	
  7.9331287e+000	  3.1041770e+000	
  7.4730307e+000	  2.7419042e+000	
  7.3738420e+000	  2.7650714e+000	
  7.6137243e+000	  2.8607826e+000	
  7.3008642e+000	  3.2317191e+000	
  7.1952477e+000	  2.5717158e+000	
  6.9148201e+000	  2.6883794e+000	
  7.0316141e+000	  2.2276454e+000	
  7.5805152e+000	  2.4860834e+000	
  7.8942983e+000	  3.2292993e+000	
  6.9728973e+000	  2.9290835e+000	
  7.2286602e+000	  2.6662413e+000	
  7.6583619e+000	  2.9306000e+000	
  7.3603875e+000	  2.6139184e+000	
  7.5159325e+000	  2.2608783e+000	
  6.7163147e+000	  3.1774294e+000	
  7.7077203e+000	  2.5760420e+000	
  7.3803090e+000	  3.2027213e+000	
  7.5331901e+000	  2.7550637e+000	
  7.1116346e+000	  2.4235620e+000	
  6.9089265e+000	  2.8108023e+000	
  6.8968722e+000	  3.3135378e+000	
  6.6736759e+000	  2.6385681e+000	
  7.3802848e+000	  2.6672566e+000	
  7.4107616e+000	  2.9896288e+000	
  7.4438967e+000	  2.4941261e+000	
  7.1263280e+000	  2.8647975e+000	
  7.4817180e+000	  2.9213531e+000	
  7.0281878e+000	  2.6674960e+000	
  7.2231088e+000	  3.2574488e+000	
  7.6674459e+000	  3.2032035e+000	
  7.5978276e+000	  2.5965036e+000	
  7.7860297e+000	  2.3347893e+000	
  7.4872729e+000	  2.1818944e+000	
  7.2626228e+000	  2.9154297e+000	
  6.9133374e+000	  2.7288815e+000	
  6.9869926e+000	  2.6498442e+000	
  7.6277880e+000	  2.6734982e+000	
  6.9034622e+000	  2.9435090e+000	
  7.3268038e+000	  2.6691014e+000	
  6.9998448e+000	  2.4103357e+000	
  6.7870330e+000	  2.3931307e+000	
  7.6107306e+000	  3.1772024e+000	
  7.5144135e+000	  2.7097507e+000	
  6.5861604e+000	  2.7608898e+000	
  6.9740486e+000	  2.6412690e+000	
  7.0320604e+000	  2.3710543e+000	
  7.3383238e+000	  2.3417543e+000	
  7.6748787e+000	  2.5990188e+000	
  7.6270319e+000	  2.3800479e+000	
  7.1304838e+000	  2.2324462e+000	
  7.0665158e+000	  2.6875053e+000	
  7.3221463e+000	  2.0602512e+000	
  7.3920291e+000	  2.6361777e+000	
  7.4208104e+000	  2.8397062e+000	
  7.0789794e+000	  2.4973841e+000	
  6.8247640e+000	  3.0974362e+000	
  6.8833719e+000	  2.2045489e+000	
  7.0779624e+000	  2.1841838e+000	
  6.9761270e+000	  2.8891932e+000	
  6.7358028e+000	  2.8380685e+000	
  7.3766501e+000	  2.5976721e+000	
  7.4407039e+000	  2.8636252e+000	
  7.0200368e+000	  3.1778145e+000	
  6.8374933e+000	  2.8113644e+000	
  6.7262500e+000	  2.7406295e+000	
  7.8482023e+000	  2.3201198e+000	
  6.8430943e+000	  2.0978437e+000	
  6.1949375e+000	  3.2681765e+000	
  7.1941326e+000	  2.6285580e+000	
  6.6441003e+000	  1.9911408e+000	
  6.9291114e+000	  2.7267792e+000	
  6.7644635e+000	  2.5531046e+000	
  6.9264125e+000	  2.4326480e+000	
  7.1615563e+000	  2.4136311e+000	
  6.7540319e+000	  2.0595564e+000	
  6.8991363e+000	  2.4309753e+000	
  6.3888240e+000	  2.1165905e+000	
  7.0133027e+000	  3.0012000e+000	
  6.9115946e+000	  2.7342232e+000	
  6.0297240e+000	  1.7026649e+000	
  6.0540235e+000	  2.9940031e+000	
  7.2259662e+000	  2.4171395e+000	
  6.6902293e+000	  2.5841726e+000	
  7.2643351e+000	  2.6702746e+000	
  7.0466404e+000	  2.5191483e+000	
  7.3110080e+000	  2.6658391e+000	
  6.5936472e+000	  2.8492658e+000	
  6.4931708e+000	  2.1894160e+000	
  7.0229461e+000	  2.2648082e+000	
  6.9181836e+000	  2.3918759e+000	
  6.5584398e+000	  2.6737500e+000	
  6.8761079e+000	  2.8096354e+000	
  6.2948364e+000	  2.5679657e+000	
  6.8154878e+000	  2.2142959e+000	
  7.2514906e+000	  2.6588625e+000	
  6.6896655e+000	  2.1906914e+000	
  7.3521589e+000	  2.6131616e+000	
  6.4076453e+000	  2.2306562e+000	
  6.7501422e+000	  1.9838112e+000	
  6.6900582e+000	  2.7875793e+000	
  5.9998201e+000	  2.5248305e+000	
  6.5624264e+000	  2.0147199e+000	
  6.7847770e+000	  2.4751691e+000	
  6.7569716e+000	  2.5355206e+000	
  6.6241466e+000	  1.6796195e+000	
  6.5476401e+000	  3.1368743e+000	
  6.9551799e+000	  2.2613873e+000	
  7.1425949e+000	  2.5974756e+000	
  6.6419165e+000	  2.7938289e+000	
  7.2847614e+000	  2.6189507e+000	
  6.8867188e+000	  1.9293881e+000	
  7.1413967e+000	  2.2381151e+000	
  6.5773907e+000	  2.2319080e+000	
  6.8441986e+000	  2.5532622e+000	
  6.7601286e+000	  2.2699255e+000	
  6.7327093e+000	  2.2647327e+000	
  7.4211891e+000	  2.2335845e+000	
  7.4220647e+000	  2.7602037e+000	
  7.5260525e+000	  2.6699828e+000	
  7.1207857e+000	  2.2505808e+000	
  6.3771752e+000	  2.4852323e+000	
  6.0615876e+000	  2.8639338e+000	
  6.4241901e+000	  2.2129780e+000	
  5.5785580e+000	  2.4117736e+000	
  7.0299589e+000	  2.1962393e+000	
  5.5112642e+000	  2.6176900e+000	
  6.7046840e+000	  2.4645407e+000	
  6.6053836e+000	  1.4610025e+000	
  6.5209907e+000	  2.3814112e+000	
  6.3873621e+000	  2.4307783e+000	
  6.8589275e+000	  2.0712922e+000	
  7.1076466e+000	  2.2288687e+000	
  6.8425971e+000	  2.0055790e+000	
  6.5155178e+000	  2.2604289e+000	
  6.5121990e+000	  2.4925696e+000	
  6.6868641e+000	  1.6605141e+000	
  6.1525059e+000	  2.2918006e+000	
  6.7480600e+000	  1.7620056e+000	
  6.7575927e+000	  2.2874365e+000	
  6.2506081e+000	  1.9576651e+000	
  6.5816726e+000	  2.4466725e+000	
  6.4359456e+000	  1.9096215e+000	
  6.8840014e+000	  2.2402494e+000	
  6.5549770e+000	  2.4133737e+000	
  6.4143119e+000	  2.7246601e+000	
  7.1281562e+000	  2.3827574e+000	
  6.9632505e+000	  1.9183259e+000	
  6.2520456e+000	  1.6547743e+000	
  5.7542044e+000	  2.6265346e+000	
